"","DIST_ID","ZONE","DISTRICT","variable","value"
"10579",19,"Janakpur","Sarlahi","Male2011",3011
"10580",19,"Janakpur","Sarlahi","Male2011",4285
"10581",19,"Janakpur","Sarlahi","Male2011",2422
"10582",19,"Janakpur","Sarlahi","Male2011",7169
"10583",19,"Janakpur","Sarlahi","Male2011",4325
"10584",19,"Janakpur","Sarlahi","Male2011",4570
"10585",19,"Janakpur","Sarlahi","Male2011",2541
"10586",19,"Janakpur","Sarlahi","Male2011",3318
"10587",19,"Janakpur","Sarlahi","Male2011",2476
"10588",19,"Janakpur","Sarlahi","Male2011",1790
"10589",19,"Janakpur","Sarlahi","Male2011",6749
"10590",19,"Janakpur","Sarlahi","Male2011",2133
"10591",19,"Janakpur","Sarlahi","Male2011",3996
"10592",19,"Janakpur","Sarlahi","Male2011",3836
"10593",19,"Janakpur","Sarlahi","Male2011",5003
"10594",19,"Janakpur","Sarlahi","Male2011",3276
"10595",19,"Janakpur","Sarlahi","Male2011",3536
"10596",19,"Janakpur","Sarlahi","Male2011",2229
"10597",19,"Janakpur","Sarlahi","Male2011",3581
"10598",19,"Janakpur","Sarlahi","Male2011",3193
"10599",19,"Janakpur","Sarlahi","Male2011",2471
"10600",19,"Janakpur","Sarlahi","Male2011",4694
"10601",19,"Janakpur","Sarlahi","Male2011",1924
"10602",19,"Janakpur","Sarlahi","Male2011",3752
"10603",19,"Janakpur","Sarlahi","Male2011",3005
"10604",19,"Janakpur","Sarlahi","Male2011",4119
"10605",19,"Janakpur","Sarlahi","Male2011",6252
"10606",19,"Janakpur","Sarlahi","Male2011",4483
"10607",19,"Janakpur","Sarlahi","Male2011",6166
"10608",19,"Janakpur","Sarlahi","Male2011",5459
"10609",19,"Janakpur","Sarlahi","Male2011",1785
"10610",19,"Janakpur","Sarlahi","Male2011",4239
"10611",19,"Janakpur","Sarlahi","Male2011",4939
"10612",19,"Janakpur","Sarlahi","Male2011",2421
"10613",19,"Janakpur","Sarlahi","Male2011",2466
"10614",19,"Janakpur","Sarlahi","Male2011",2795
"10615",19,"Janakpur","Sarlahi","Male2011",2993
"10616",19,"Janakpur","Sarlahi","Male2011",4802
"10617",19,"Janakpur","Sarlahi","Male2011",2427
"10618",19,"Janakpur","Sarlahi","Male2011",3773
"10619",19,"Janakpur","Sarlahi","Male2011",12956
"10620",19,"Janakpur","Sarlahi","Male2011",7100
"10621",19,"Janakpur","Sarlahi","Male2011",3407
"10622",19,"Janakpur","Sarlahi","Male2011",2246
"10623",19,"Janakpur","Sarlahi","Male2011",4664
"10624",19,"Janakpur","Sarlahi","Male2011",8194
"10625",19,"Janakpur","Sarlahi","Male2011",10029
"10626",19,"Janakpur","Sarlahi","Male2011",3508
"10627",19,"Janakpur","Sarlahi","Male2011",2090
"10628",19,"Janakpur","Sarlahi","Male2011",1844
"10629",19,"Janakpur","Sarlahi","Male2011",4535
"10630",19,"Janakpur","Sarlahi","Male2011",1822
"10631",19,"Janakpur","Sarlahi","Male2011",5591
"10632",19,"Janakpur","Sarlahi","Male2011",7139
"10633",19,"Janakpur","Sarlahi","Male2011",8297
"10634",19,"Janakpur","Sarlahi","Male2011",4492
"10635",19,"Janakpur","Sarlahi","Male2011",2612
"10636",69,"Seti","Achham","Male2011",2815
"10637",69,"Seti","Achham","Male2011",2304
"10638",69,"Seti","Achham","Male2011",2499
"10639",69,"Seti","Achham","Male2011",1093
"10640",69,"Seti","Achham","Male2011",1564
"10641",69,"Seti","Achham","Male2011",1428
"10642",6,"Koshi","Sunsari","Male2011",5781
"10643",69,"Seti","Achham","Male2011",1442
"10644",69,"Seti","Achham","Male2011",833
"10645",69,"Seti","Achham","Male2011",1196
"10646",69,"Seti","Achham","Male2011",1706
"10647",69,"Seti","Achham","Male2011",1409
"10648",69,"Seti","Achham","Male2011",1177
"10649",69,"Seti","Achham","Male2011",692
"10650",69,"Seti","Achham","Male2011",731
"10651",69,"Seti","Achham","Male2011",783
"10652",69,"Seti","Achham","Male2011",583
"10653",69,"Seti","Achham","Male2011",1631
"10654",69,"Seti","Achham","Male2011",1234
"10655",69,"Seti","Achham","Male2011",461
"10656",69,"Seti","Achham","Male2011",2111
"10657",69,"Seti","Achham","Male2011",936
"10658",69,"Seti","Achham","Male2011",909
"10659",69,"Seti","Achham","Male2011",1615
"10660",69,"Seti","Achham","Male2011",587
"10661",69,"Seti","Achham","Male2011",1251
"10662",69,"Seti","Achham","Male2011",956
"10663",69,"Seti","Achham","Male2011",1719
"10664",69,"Seti","Achham","Male2011",1265
"10665",67,"Seti","Bajura","Male2011",1725
"10666",69,"Seti","Achham","Male2011",1162
"10667",17,"Janakpur","Dhanusa","Male2011",1395
"10668",69,"Seti","Achham","Male2011",1637
"10669",33,"Narayani","Bara","Male2011",2511
"10670",69,"Seti","Achham","Male2011",1273
"10671",33,"Narayani","Bara","Male2011",1627
"10672",69,"Seti","Achham","Male2011",1949
"10673",17,"Janakpur","Dhanusa","Male2011",3127
"10674",69,"Seti","Achham","Male2011",2186
"10675",24,"Bagmati","Kavrepalanchok","Male2011",1344
"10676",69,"Seti","Achham","Male2011",2585
"10677",69,"Seti","Achham","Male2011",1901
"10678",69,"Seti","Achham","Male2011",2248
"10679",33,"Narayani","Bara","Male2011",2659
"10680",69,"Seti","Achham","Male2011",667
"10681",69,"Seti","Achham","Male2011",1936
"10682",69,"Seti","Achham","Male2011",1335
"10683",69,"Seti","Achham","Male2011",2908
"10684",24,"Bagmati","Kavrepalanchok","Male2011",916
"10685",69,"Seti","Achham","Male2011",2022
"10686",24,"Bagmati","Kavrepalanchok","Male2011",776
"10687",69,"Seti","Achham","Male2011",2027
"10688",69,"Seti","Achham","Male2011",1739
"10689",24,"Bagmati","Kavrepalanchok","Male2011",2423
"10690",25,"Bagmati","Lalitpur","Male2011",4942
"10691",69,"Seti","Achham","Male2011",1272
"10692",69,"Seti","Achham","Male2011",1277
"10693",69,"Seti","Achham","Male2011",1860
"10694",69,"Seti","Achham","Male2011",1085
"10695",69,"Seti","Achham","Male2011",932
"10696",51,"Lumbini","Arghakhanchi","Male2011",4139
"10697",51,"Lumbini","Arghakhanchi","Male2011",2782
"10698",51,"Lumbini","Arghakhanchi","Male2011",1580
"10699",51,"Lumbini","Arghakhanchi","Male2011",2271
"10700",51,"Lumbini","Arghakhanchi","Male2011",1489
"10701",69,"Seti","Achham","Male2011",1243
"10702",51,"Lumbini","Arghakhanchi","Male2011",3459
"10703",51,"Lumbini","Arghakhanchi","Male2011",1674
"10704",69,"Seti","Achham","Male2011",1832
"10705",45,"Dhaulagiri","Baglung","Male2011",1258
"10706",25,"Bagmati","Lalitpur","Male2011",718
"10707",69,"Seti","Achham","Male2011",1888
"10708",69,"Seti","Achham","Male2011",1372
"10709",17,"Janakpur","Dhanusa","Male2011",1773
"10710",69,"Seti","Achham","Male2011",2208
"10711",69,"Seti","Achham","Male2011",1527
"10712",69,"Seti","Achham","Male2011",2286
"10713",69,"Seti","Achham","Male2011",1960
"10714",69,"Seti","Achham","Male2011",0
"10715",69,"Seti","Achham","Male2011",2254
"10716",69,"Seti","Achham","Male2011",1500
"10717",69,"Seti","Achham","Male2011",1029
"10718",69,"Seti","Achham","Male2011",1477
"10719",69,"Seti","Achham","Male2011",2942
"10720",69,"Seti","Achham","Male2011",1387
"10721",69,"Seti","Achham","Male2011",1309
"10722",69,"Seti","Achham","Male2011",2217
"10723",33,"Narayani","Bara","Male2011",2535
"10724",69,"Seti","Achham","Male2011",1855
"10725",69,"Seti","Achham","Male2011",1984
"10726",5,"Koshi","Morang","Male2011",1660
"10727",69,"Seti","Achham","Male2011",1730
"10728",5,"Koshi","Morang","Male2011",12622
"10729",69,"Seti","Achham","Male2011",890
"10730",5,"Koshi","Morang","Male2011",5661
"10731",32,"Narayani","Rautahat","Male2011",2905
"10732",45,"Dhaulagiri","Baglung","Male2011",963
"10733",45,"Dhaulagiri","Baglung","Male2011",1652
"10734",69,"Seti","Achham","Male2011",1312
"10735",69,"Seti","Achham","Male2011",831
"10736",69,"Seti","Achham","Male2011",1405
"10737",69,"Seti","Achham","Male2011",5051
"10738",69,"Seti","Achham","Male2011",1221
"10739",45,"Dhaulagiri","Baglung","Male2011",3131
"10740",45,"Dhaulagiri","Baglung","Male2011",1002
"10741",69,"Seti","Achham","Male2011",1810
"10742",45,"Dhaulagiri","Baglung","Male2011",1326
"10743",45,"Dhaulagiri","Baglung","Male2011",2280
"10744",45,"Dhaulagiri","Baglung","Male2011",3145
"10745",45,"Dhaulagiri","Baglung","Male2011",1273
"10746",45,"Dhaulagiri","Baglung","Male2011",1785
"10747",65,"Karnali","Mugu","Male2011",1394
"10748",45,"Dhaulagiri","Baglung","Male2011",1976
"10749",45,"Dhaulagiri","Baglung","Male2011",2923
"10750",69,"Seti","Achham","Male2011",1324
"10751",51,"Lumbini","Arghakhanchi","Male2011",1249
"10752",45,"Dhaulagiri","Baglung","Male2011",2423
"10753",45,"Dhaulagiri","Baglung","Male2011",3976
"10754",45,"Dhaulagiri","Baglung","Male2011",3326
"10755",45,"Dhaulagiri","Baglung","Male2011",1916
"10756",45,"Dhaulagiri","Baglung","Male2011",996
"10757",45,"Dhaulagiri","Baglung","Male2011",1635
"10758",51,"Lumbini","Arghakhanchi","Male2011",1497
"10759",58,"Bheri","Bardiya","Male2011",6697
"10760",51,"Lumbini","Arghakhanchi","Male2011",1610
"10761",51,"Lumbini","Arghakhanchi","Male2011",1570
"10762",51,"Lumbini","Arghakhanchi","Male2011",2715
"10763",75,"Mahakali","Darchula","Male2011",1641
"10764",51,"Lumbini","Arghakhanchi","Male2011",979
"10765",51,"Lumbini","Arghakhanchi","Male2011",1308
"10766",51,"Lumbini","Arghakhanchi","Male2011",6666
"10767",51,"Lumbini","Arghakhanchi","Male2011",1654
"10768",51,"Lumbini","Arghakhanchi","Male2011",1929
"10769",51,"Lumbini","Arghakhanchi","Male2011",1786
"10770",51,"Lumbini","Arghakhanchi","Male2011",1564
"10771",51,"Lumbini","Arghakhanchi","Male2011",4120
"10772",51,"Lumbini","Arghakhanchi","Male2011",2892
"10773",51,"Lumbini","Arghakhanchi","Male2011",971
"10774",51,"Lumbini","Arghakhanchi","Male2011",1733
"10775",51,"Lumbini","Arghakhanchi","Male2011",1418
"10776",51,"Lumbini","Arghakhanchi","Male2011",1869
"10777",51,"Lumbini","Arghakhanchi","Male2011",1715
"10778",51,"Lumbini","Arghakhanchi","Male2011",1414
"10779",51,"Lumbini","Arghakhanchi","Male2011",1498
"10780",51,"Lumbini","Arghakhanchi","Male2011",1620
"10781",15,"Sagarmatha","Saptari","Male2011",2223
"10782",51,"Lumbini","Arghakhanchi","Male2011",1040
"10783",51,"Lumbini","Arghakhanchi","Male2011",1406
"10784",15,"Sagarmatha","Saptari","Male2011",2200
"10785",15,"Sagarmatha","Saptari","Male2011",4036
"10786",51,"Lumbini","Arghakhanchi","Male2011",1349
"10787",51,"Lumbini","Arghakhanchi","Male2011",1623
"10788",51,"Lumbini","Arghakhanchi","Male2011",2469
"10789",51,"Lumbini","Arghakhanchi","Male2011",769
"10790",51,"Lumbini","Arghakhanchi","Male2011",1796
"10791",51,"Lumbini","Arghakhanchi","Male2011",2977
"10792",51,"Lumbini","Arghakhanchi","Male2011",2792
"10793",51,"Lumbini","Arghakhanchi","Male2011",3123
"10794",51,"Lumbini","Arghakhanchi","Male2011",1384
"10795",51,"Lumbini","Arghakhanchi","Male2011",1855
"10796",51,"Lumbini","Arghakhanchi","Male2011",1796
"10797",64,"Karnali","Kalikot","Male2011",1881
"10798",45,"Dhaulagiri","Baglung","Male2011",975
"10799",45,"Dhaulagiri","Baglung","Male2011",3250
"10800",45,"Dhaulagiri","Baglung","Male2011",2662
"10801",45,"Dhaulagiri","Baglung","Male2011",1878
"10802",45,"Dhaulagiri","Baglung","Male2011",1054
"10803",45,"Dhaulagiri","Baglung","Male2011",1790
"10804",45,"Dhaulagiri","Baglung","Male2011",1697
"10805",45,"Dhaulagiri","Baglung","Male2011",1062
"10806",45,"Dhaulagiri","Baglung","Male2011",843
"10807",45,"Dhaulagiri","Baglung","Male2011",1197
"10808",45,"Dhaulagiri","Baglung","Male2011",13556
"10809",32,"Narayani","Rautahat","Male2011",4765
"10810",45,"Dhaulagiri","Baglung","Male2011",1158
"10811",45,"Dhaulagiri","Baglung","Male2011",1421
"10812",45,"Dhaulagiri","Baglung","Male2011",996
"10813",12,"Sagarmatha","Okhaldhunga","Male2011",780
"10814",45,"Dhaulagiri","Baglung","Male2011",1626
"10815",45,"Dhaulagiri","Baglung","Male2011",1520
"10816",32,"Narayani","Rautahat","Male2011",3541
"10817",45,"Dhaulagiri","Baglung","Male2011",1494
"10818",45,"Dhaulagiri","Baglung","Male2011",1545
"10819",45,"Dhaulagiri","Baglung","Male2011",2049
"10820",45,"Dhaulagiri","Baglung","Male2011",1313
"10821",45,"Dhaulagiri","Baglung","Male2011",2583
"10822",32,"Narayani","Rautahat","Male2011",1896
"10823",45,"Dhaulagiri","Baglung","Male2011",2726
"10824",45,"Dhaulagiri","Baglung","Male2011",1565
"10825",45,"Dhaulagiri","Baglung","Male2011",2091
"10826",45,"Dhaulagiri","Baglung","Male2011",1141
"10827",45,"Dhaulagiri","Baglung","Male2011",2005
"10828",45,"Dhaulagiri","Baglung","Male2011",2358
"10829",45,"Dhaulagiri","Baglung","Male2011",1627
"10830",45,"Dhaulagiri","Baglung","Male2011",1008
"10831",45,"Dhaulagiri","Baglung","Male2011",1983
"10832",45,"Dhaulagiri","Baglung","Male2011",2449
"10833",45,"Dhaulagiri","Baglung","Male2011",2834
"10834",45,"Dhaulagiri","Baglung","Male2011",1611
"10835",45,"Dhaulagiri","Baglung","Male2011",709
"10836",45,"Dhaulagiri","Baglung","Male2011",1001
"10837",50,"Lumbini","Kapilbastu","Male2011",1722
"10838",45,"Dhaulagiri","Baglung","Male2011",1057
"10839",50,"Lumbini","Kapilbastu","Male2011",6037
"10840",45,"Dhaulagiri","Baglung","Male2011",1715
"10841",45,"Dhaulagiri","Baglung","Male2011",877
"10842",45,"Dhaulagiri","Baglung","Male2011",1257
"10843",74,"Mahakali","Baitadi","Male2011",1871
"10844",45,"Dhaulagiri","Baglung","Male2011",493
"10845",74,"Mahakali","Baitadi","Male2011",1944
"10846",74,"Mahakali","Baitadi","Male2011",2154
"10847",74,"Mahakali","Baitadi","Male2011",1952
"10848",45,"Dhaulagiri","Baglung","Male2011",1682
"10849",68,"Seti","Bajhang","Male2011",1651
"10850",32,"Narayani","Rautahat","Male2011",1768
"10851",45,"Dhaulagiri","Baglung","Male2011",1551
"10852",74,"Mahakali","Baitadi","Male2011",2021
"10853",74,"Mahakali","Baitadi","Male2011",3218
"10854",74,"Mahakali","Baitadi","Male2011",2117
"10855",74,"Mahakali","Baitadi","Male2011",1114
"10856",74,"Mahakali","Baitadi","Male2011",1536
"10857",74,"Mahakali","Baitadi","Male2011",1607
"10858",74,"Mahakali","Baitadi","Male2011",7682
"10859",74,"Mahakali","Baitadi","Male2011",2172
"10860",74,"Mahakali","Baitadi","Male2011",1684
"10861",74,"Mahakali","Baitadi","Male2011",1851
"10862",74,"Mahakali","Baitadi","Male2011",1461
"10863",74,"Mahakali","Baitadi","Male2011",1800
"10864",74,"Mahakali","Baitadi","Male2011",1740
"10865",15,"Sagarmatha","Saptari","Male2011",2239
"10866",15,"Sagarmatha","Saptari","Male2011",2919
"10867",74,"Mahakali","Baitadi","Male2011",1984
"10868",74,"Mahakali","Baitadi","Male2011",2201
"10869",74,"Mahakali","Baitadi","Male2011",1896
"10870",74,"Mahakali","Baitadi","Male2011",1072
"10871",74,"Mahakali","Baitadi","Male2011",2618
"10872",74,"Mahakali","Baitadi","Male2011",1182
"10873",74,"Mahakali","Baitadi","Male2011",2403
"10874",74,"Mahakali","Baitadi","Male2011",1165
"10875",74,"Mahakali","Baitadi","Male2011",2007
"10876",74,"Mahakali","Baitadi","Male2011",1330
"10877",74,"Mahakali","Baitadi","Male2011",2040
"10878",74,"Mahakali","Baitadi","Male2011",1055
"10879",74,"Mahakali","Baitadi","Male2011",2785
"10880",74,"Mahakali","Baitadi","Male2011",1063
"10881",65,"Karnali","Mugu","Male2011",672
"10882",74,"Mahakali","Baitadi","Male2011",1013
"10883",57,"Bheri","Banke","Male2011",3359
"10884",57,"Bheri","Banke","Male2011",2410
"10885",74,"Mahakali","Baitadi","Male2011",1784
"10886",42,"Dhaulagiri","Mustang","Male2011",301
"10887",42,"Dhaulagiri","Mustang","Male2011",180
"10888",74,"Mahakali","Baitadi","Male2011",1374
"10889",42,"Dhaulagiri","Mustang","Male2011",366
"10890",42,"Dhaulagiri","Mustang","Male2011",112
"10891",42,"Dhaulagiri","Mustang","Male2011",378
"10892",74,"Mahakali","Baitadi","Male2011",1786
"10893",43,"Dhaulagiri","Myagdi","Male2011",738
"10894",74,"Mahakali","Baitadi","Male2011",1232
"10895",74,"Mahakali","Baitadi","Male2011",1180
"10896",57,"Bheri","Banke","Male2011",4540
"10897",57,"Bheri","Banke","Male2011",2832
"10898",74,"Mahakali","Baitadi","Male2011",1853
"10899",74,"Mahakali","Baitadi","Male2011",2013
"10900",57,"Bheri","Banke","Male2011",6036
"10901",57,"Bheri","Banke","Male2011",4073
"10902",57,"Bheri","Banke","Male2011",2674
"10903",74,"Mahakali","Baitadi","Male2011",2543
"10904",74,"Mahakali","Baitadi","Male2011",879
"10905",43,"Dhaulagiri","Myagdi","Male2011",5573
"10906",74,"Mahakali","Baitadi","Male2011",1375
"10907",43,"Dhaulagiri","Myagdi","Male2011",581
"10908",43,"Dhaulagiri","Myagdi","Male2011",443
"10909",43,"Dhaulagiri","Myagdi","Male2011",1085
"10910",74,"Mahakali","Baitadi","Male2011",1327
"10911",33,"Narayani","Bara","Male2011",3376
"10912",74,"Mahakali","Baitadi","Male2011",2141
"10913",74,"Mahakali","Baitadi","Male2011",2200
"10914",33,"Narayani","Bara","Male2011",2626
"10915",74,"Mahakali","Baitadi","Male2011",2064
"10916",74,"Mahakali","Baitadi","Male2011",1136
"10917",33,"Narayani","Bara","Male2011",2398
"10918",74,"Mahakali","Baitadi","Male2011",471
"10919",74,"Mahakali","Baitadi","Male2011",2400
"10920",74,"Mahakali","Baitadi","Male2011",1975
"10921",74,"Mahakali","Baitadi","Male2011",1410
"10922",74,"Mahakali","Baitadi","Male2011",1732
"10923",48,"Lumbini","Nawalparasi","Male2011",5261
"10924",74,"Mahakali","Baitadi","Male2011",1419
"10925",48,"Lumbini","Nawalparasi","Male2011",5108
"10926",48,"Lumbini","Nawalparasi","Male2011",2087
"10927",48,"Lumbini","Nawalparasi","Male2011",12807
"10928",48,"Lumbini","Nawalparasi","Male2011",7103
"10929",74,"Mahakali","Baitadi","Male2011",1533
"10930",74,"Mahakali","Baitadi","Male2011",1478
"10931",74,"Mahakali","Baitadi","Male2011",1567
"10932",74,"Mahakali","Baitadi","Male2011",2696
"10933",74,"Mahakali","Baitadi","Male2011",1635
"10934",74,"Mahakali","Baitadi","Male2011",1651
"10935",74,"Mahakali","Baitadi","Male2011",3641
"10936",74,"Mahakali","Baitadi","Male2011",1496
"10937",74,"Mahakali","Baitadi","Male2011",857
"10938",32,"Narayani","Rautahat","Male2011",2146
"10939",74,"Mahakali","Baitadi","Male2011",2177
"10940",68,"Seti","Bajhang","Male2011",0
"10941",68,"Seti","Bajhang","Male2011",2707
"10942",68,"Seti","Bajhang","Male2011",3275
"10943",68,"Seti","Bajhang","Male2011",1853
"10944",68,"Seti","Bajhang","Male2011",2694
"10945",68,"Seti","Bajhang","Male2011",2324
"10946",68,"Seti","Bajhang","Male2011",2369
"10947",68,"Seti","Bajhang","Male2011",2412
"10948",68,"Seti","Bajhang","Male2011",1657
"10949",68,"Seti","Bajhang","Male2011",1567
"10950",68,"Seti","Bajhang","Male2011",2011
"10951",68,"Seti","Bajhang","Male2011",1524
"10952",33,"Narayani","Bara","Male2011",4144
"10953",33,"Narayani","Bara","Male2011",9525
"10954",33,"Narayani","Bara","Male2011",4985
"10955",68,"Seti","Bajhang","Male2011",1532
"10956",68,"Seti","Bajhang","Male2011",3018
"10957",68,"Seti","Bajhang","Male2011",2044
"10958",68,"Seti","Bajhang","Male2011",1397
"10959",68,"Seti","Bajhang","Male2011",1106
"10960",68,"Seti","Bajhang","Male2011",3320
"10961",33,"Narayani","Bara","Male2011",1652
"10962",68,"Seti","Bajhang","Male2011",3761
"10963",68,"Seti","Bajhang","Male2011",1135
"10964",33,"Narayani","Bara","Male2011",4521
"10965",68,"Seti","Bajhang","Male2011",1672
"10966",68,"Seti","Bajhang","Male2011",1935
"10967",68,"Seti","Bajhang","Male2011",2423
"10968",68,"Seti","Bajhang","Male2011",2941
"10969",68,"Seti","Bajhang","Male2011",2136
"10970",68,"Seti","Bajhang","Male2011",3694
"10971",33,"Narayani","Bara","Male2011",1815
"10972",68,"Seti","Bajhang","Male2011",1571
"10973",32,"Narayani","Rautahat","Male2011",3089
"10974",68,"Seti","Bajhang","Male2011",1494
"10975",68,"Seti","Bajhang","Male2011",809
"10976",68,"Seti","Bajhang","Male2011",2633
"10977",13,"Sagarmatha","Khotang","Male2011",877
"10978",68,"Seti","Bajhang","Male2011",1471
"10979",32,"Narayani","Rautahat","Male2011",3611
"10980",68,"Seti","Bajhang","Male2011",2824
"10981",68,"Seti","Bajhang","Male2011",1401
"10982",68,"Seti","Bajhang","Male2011",1532
"10983",67,"Seti","Bajura","Male2011",2890
"10984",68,"Seti","Bajhang","Male2011",2254
"10985",67,"Seti","Bajura","Male2011",2179
"10986",67,"Seti","Bajura","Male2011",2660
"10987",67,"Seti","Bajura","Male2011",4489
"10988",67,"Seti","Bajura","Male2011",3621
"10989",68,"Seti","Bajhang","Male2011",2279
"10990",68,"Seti","Bajhang","Male2011",1332
"10991",68,"Seti","Bajhang","Male2011",2034
"10992",24,"Bagmati","Kavrepalanchok","Male2011",1445
"10993",68,"Seti","Bajhang","Male2011",940
"10994",13,"Sagarmatha","Khotang","Male2011",1372
"10995",13,"Sagarmatha","Khotang","Male2011",1324
"10996",68,"Seti","Bajhang","Male2011",917
"10997",68,"Seti","Bajhang","Male2011",1175
"10998",68,"Seti","Bajhang","Male2011",1787
"10999",68,"Seti","Bajhang","Male2011",1060
"11000",68,"Seti","Bajhang","Male2011",1327
"11001",68,"Seti","Bajhang","Male2011",878
"11002",67,"Seti","Bajura","Male2011",3210
"11003",67,"Seti","Bajura","Male2011",2417
"11004",67,"Seti","Bajura","Male2011",1986
"11005",68,"Seti","Bajhang","Male2011",3369
"11006",68,"Seti","Bajhang","Male2011",1100
"11007",67,"Seti","Bajura","Male2011",1423
"11008",67,"Seti","Bajura","Male2011",1627
"11009",13,"Sagarmatha","Khotang","Male2011",1239
"11010",67,"Seti","Bajura","Male2011",2082
"11011",67,"Seti","Bajura","Male2011",2411
"11012",67,"Seti","Bajura","Male2011",3875
"11013",13,"Sagarmatha","Khotang","Male2011",773
"11014",67,"Seti","Bajura","Male2011",3396
"11015",13,"Sagarmatha","Khotang","Male2011",962
"11016",67,"Seti","Bajura","Male2011",3032
"11017",67,"Seti","Bajura","Male2011",0
"11018",67,"Seti","Bajura","Male2011",3000
"11019",67,"Seti","Bajura","Male2011",2386
"11020",13,"Sagarmatha","Khotang","Male2011",977
"11021",67,"Seti","Bajura","Male2011",1738
"11022",67,"Seti","Bajura","Male2011",1190
"11023",13,"Sagarmatha","Khotang","Male2011",1161
"11024",67,"Seti","Bajura","Male2011",1613
"11025",33,"Narayani","Bara","Male2011",2315
"11026",33,"Narayani","Bara","Male2011",3020
"11027",67,"Seti","Bajura","Male2011",1512
"11028",67,"Seti","Bajura","Male2011",1574
"11029",15,"Sagarmatha","Saptari","Male2011",1676
"11030",67,"Seti","Bajura","Male2011",1291
"11031",67,"Seti","Bajura","Male2011",4706
"11032",15,"Sagarmatha","Saptari","Male2011",2409
"11033",15,"Sagarmatha","Saptari","Male2011",2254
"11034",67,"Seti","Bajura","Male2011",1581
"11035",67,"Seti","Bajura","Male2011",1464
"11036",57,"Bheri","Banke","Male2011",5641
"11037",57,"Bheri","Banke","Male2011",5753
"11038",57,"Bheri","Banke","Male2011",8772
"11039",57,"Bheri","Banke","Male2011",3168
"11040",57,"Bheri","Banke","Male2011",4413
"11041",57,"Bheri","Banke","Male2011",4240
"11042",57,"Bheri","Banke","Male2011",2531
"11043",57,"Bheri","Banke","Male2011",17449
"11044",57,"Bheri","Banke","Male2011",2859
"11045",57,"Bheri","Banke","Male2011",4291
"11046",57,"Bheri","Banke","Male2011",9131
"11047",57,"Bheri","Banke","Male2011",2277
"11048",28,"Bagmati","Nuwakot","Male2011",1005
"11049",57,"Bheri","Banke","Male2011",3514
"11050",57,"Bheri","Banke","Male2011",2999
"11051",57,"Bheri","Banke","Male2011",3130
"11052",28,"Bagmati","Nuwakot","Male2011",3701
"11053",28,"Bagmati","Nuwakot","Male2011",2178
"11054",57,"Bheri","Banke","Male2011",3315
"11055",32,"Narayani","Rautahat","Male2011",4010
"11056",57,"Bheri","Banke","Male2011",3187
"11057",57,"Bheri","Banke","Male2011",3359
"11058",57,"Bheri","Banke","Male2011",2712
"11059",57,"Bheri","Banke","Male2011",2736
"11060",57,"Bheri","Banke","Male2011",4310
"11061",57,"Bheri","Banke","Male2011",8288
"11062",57,"Bheri","Banke","Male2011",12474
"11063",57,"Bheri","Banke","Male2011",4189
"11064",57,"Bheri","Banke","Male2011",3700
"11065",57,"Bheri","Banke","Male2011",37197
"11066",57,"Bheri","Banke","Male2011",3068
"11067",57,"Bheri","Banke","Male2011",2802
"11068",57,"Bheri","Banke","Male2011",3174
"11069",15,"Sagarmatha","Saptari","Male2011",2424
"11070",57,"Bheri","Banke","Male2011",2416
"11071",33,"Narayani","Bara","Male2011",4609
"11072",57,"Bheri","Banke","Male2011",1535
"11073",57,"Bheri","Banke","Male2011",3053
"11074",57,"Bheri","Banke","Male2011",3328
"11075",57,"Bheri","Banke","Male2011",4004
"11076",57,"Bheri","Banke","Male2011",4301
"11077",57,"Bheri","Banke","Male2011",1913
"11078",57,"Bheri","Banke","Male2011",3007
"11079",57,"Bheri","Banke","Male2011",4651
"11080",57,"Bheri","Banke","Male2011",4788
"11081",57,"Bheri","Banke","Male2011",5571
"11082",33,"Narayani","Bara","Male2011",2062
"11083",33,"Narayani","Bara","Male2011",2247
"11084",33,"Narayani","Bara","Male2011",2694
"11085",33,"Narayani","Bara","Male2011",22383
"11086",33,"Narayani","Bara","Male2011",3171
"11087",33,"Narayani","Bara","Male2011",2093
"11088",33,"Narayani","Bara","Male2011",3511
"11089",33,"Narayani","Bara","Male2011",11906
"11090",15,"Sagarmatha","Saptari","Male2011",2170
"11091",33,"Narayani","Bara","Male2011",2677
"11092",15,"Sagarmatha","Saptari","Male2011",2150
"11093",33,"Narayani","Bara","Male2011",2541
"11094",33,"Narayani","Bara","Male2011",2786
"11095",33,"Narayani","Bara","Male2011",1537
"11096",33,"Narayani","Bara","Male2011",3378
"11097",33,"Narayani","Bara","Male2011",3057
"11098",33,"Narayani","Bara","Male2011",3812
"11099",33,"Narayani","Bara","Male2011",4611
"11100",33,"Narayani","Bara","Male2011",2362
"11101",15,"Sagarmatha","Saptari","Male2011",2167
"11102",33,"Narayani","Bara","Male2011",5162
"11103",33,"Narayani","Bara","Male2011",3272
"11104",33,"Narayani","Bara","Male2011",2679
"11105",33,"Narayani","Bara","Male2011",2442
"11106",33,"Narayani","Bara","Male2011",2634
"11107",33,"Narayani","Bara","Male2011",4444
"11108",33,"Narayani","Bara","Male2011",2566
"11109",33,"Narayani","Bara","Male2011",2284
"11110",33,"Narayani","Bara","Male2011",2201
"11111",33,"Narayani","Bara","Male2011",2732
